"Agrostis capillaris"	"Briza media"	"Festuca rubra"	"Nardus stricta"	"Phleum rhaeticum"	"Poa pratensis"	"Poa supina"	"Trisetum flavescens"	"Luzula multiflora"	"Trifolium pratense"	"Alchemilla vulgaris=xant"	"Campanula scheuchzeri"	"Carum carvi"	"Crepis aurea"	"Crocus albiflorus"	"Leontodon hispidus"	"Leucanthemum vulgare"	"Plantago atrata"	"Plantago lanceolata"	"Potentilla erecta"	"Ranunculus acris acris"	"Rumex alpestris"	"Taraxacum officinale"	"Cerastium fontanum"	"Alopecurus pratensis"	"Trifolium badium"	"Trifolium thalii"	"Achillea millefolium"	"Bellis perennis"	"Chaerophyllum villarsii"	"Ranunculus montanus"	"Veronica chamaedrys"	"Peucedanum ostruthium"	"Centaurea nervosa"	"Poa alpina"	"Geranium sylvaticum"	"Dactylis glomerata"	"Trifolium montanum"	"Trifolium repens"	"Festuca pratensis"	"Poa chaixii"	"Deschampsia cespitosa"	"Trollius europaeus"	"Veratrum album"	"Plantago major"	"Veronica serpyllifolia"	"Anthoxanthum alpinum"	"Poa trivialis"	"Lotus corniculatus"	"Antennaria dioica"	"Bartsia alpina"	"Galium pumilum"	"Phyteuma orbiculare"	"Polygonum viviparum"	"Anthoxanthum odoratum"	"Potentilla aurea"	"Agropyron repens"	"Cirsium acaule"	"Myosotis alpestris"	"Sanguisorba officinalis"	"Stellaria graminea"	"Hieracium lactucella"	"Hieracium pilosella"	"Thymus pulegioides"	"Carex caryophyllea"	"Anthyllis vulneraria alp"	"Hippocrepis comosa"	"Plantago alpina"	"Ranunculus acri friesianus"	"Helianthemum alpestre"	"Vaccinium myrtillus"	"Carlina acaulis"	"Sesleria caerulea"	"Koeleria pyramidata"	"Carex montana"	"Plantago media"	"Phyteuma scheuchzeri"	"Euphrasia minima"	"Prunella vulgaris"	"Plantago serpentina"	"Calluna vulgaris"	"Polygala chamaebuxus"	"Carex sempervirens"	"Arnica montana"	"Polygala vulgaris"	"Erica carnea"	"Juniperus communis nana=alpina"	"Helictotrichon versicolor"	"Carduus defloratus"	"Gentiana verna"	"Laserpitium gaudinii"	"Scabiosa lucida"	"Gentiana acaulis"	"Festuca ovina"	"Carex ornithopoda"	"Luzula campestris"	"Rhinanthus minor"	"Leontodon autumnalis"	"Botrychium lunaria"	"Vaccinium vitis-idaea"	"Campanula barbata"	"Pinus cembra"	"Aster bellidiastrum"	"Lolium perenne"	"Chenopodium bonus-henric"	"Arrhenatherum  elatius"	"Lathyrus pratensis"	"Pimpinella saxifraga"	"Biscutella laevigata"	"Centaurea scabiosa"	"Pimpinella major"	"Poa badensis"	"Carex nigra"	"Carex pallescens"	"Trichophorum cespitosum"	"Eriophorum angustifolium"	"Carex pilulifera"	"Leontodon helveticus"	"Melampyrum sylvcaticum"	"Vaccinium gaultherioides"	"Carex echinata"	"Carex panicea"	"Juncus alpinus"	"Juncus filiformis"	"Luzula sudetica"	"Homogyne alpina"	"Carex flacca"	"Willemetia stipitata"	"Pinus mugo unicinata"	"Brachypodium pinnatum"	"Empetrum nigrum"	"Carex ferruginea"	"Pedicularis tuberosa"	"Solidago virgaurea min."	"Luzula luzulina"	"Carex lepidocarpa"	"Carex frigidea"	"Carex paupercula"	"Phyteuma betonicifolium"	"Triglochin palustris"	"Primula farinosa"	"Carex flava"	"Knautia dipsacifolia"	"Avenella felxuosa"	"Hieracium murorum"	"Luzula spicata"	"Geum montanum"	"Rhododendron ferrugineum"	"Carex davalliana"	"Tofieldia calyculata"	"Carex canescens"	"Cirsium spinosissimum"
"2_1_7C"	0.17286765922396	0.17286765922396	0.12157436483641	0.866014839783906	0.172867659223961	NA	NA	NA	0.17286765922396	-0.232597448884204	0.17286765922396	0.025767537393369	NA	NA	NA	-0.0502758920902493	NA	0.172867659223961	NA	-0.520279521335985	0.17286765922396	NA	NA	NA	NA	NA	NA	0.172867659223961	NA	NA	NA	NA	NA	NA	-1.52540146691676	NA	0.17286765922396	-0.520279521335985	0.17286765922396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025767537393369	NA	-0.520279521335985	NA	NA	NA	NA	NA	NA	NA	NA	-0.11481441322782	0.172867659223961	NA	-0.520279521335985	-0.11481441322782	-0.00945389756999448	NA	-0.183807284714772	NA	0.39601121053817	NA	NA	NA	NA	0.025767537393369	0.17286765922396	0.17286765922396	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.578332767332125	NA	NA	NA	0.025767537393369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_8B"	0.0414471890945922	-0.0920842035299301	-0.045564187895037	0.0414471890945927	-0.027545682392359	NA	NA	0.0414471890945927	0.0414471890945931	-0.0230913320429789	0.0414471890945931	0.0414471890945931	NA	NA	NA	0.0414471890945922	0.0414471890945931	-0.181696362219617	0.0414471890945931	-0.246234883357189	0.0414471890945922	NA	0.0414471890945931	0.0414471890945931	NA	0.0414471890945931	NA	-0.0639133265632337	NA	NA	NA	NA	NA	NA	0.0414471890945931	NA	NA	NA	0.0414471890945927	NA	NA	NA	NA	NA	NA	NA	0.0414471890945931	NA	NA	NA	NA	0.0414471890945931	NA	-0.0920842035299301	NA	NA	NA	NA	0.0414471890945931	NA	NA	NA	0.0414471890945927	0.0414471890945931	NA	0.0414471890945927	NA	-0.181696362219617	NA	0.0414471890945927	NA	NA	NA	NA	NA	NA	NA	0.000625194574337407	0.0414471890945931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_1_8C"	0.0937004680326505	0.0937004680326505	0.00668909104302129	0.173743175706187	0.093700468032651	NA	NA	0.0937004680326505	0.093700468032651	-0.0240825676237328	0.093700468032651	0.093700468032651	NA	NA	NA	-0.0240825676237328	0.093700468032651	-0.599446712527294	0.093700468032651	0.093700468032651	0.0937004680326505	NA	-0.599446712527294	0.093700468032651	NA	0.093700468032651	NA	-0.0398309245918722	NA	NA	NA	NA	NA	NA	0.093700468032651	NA	NA	NA	0.093700468032651	NA	NA	NA	NA	NA	NA	NA	0.093700468032651	NA	NA	NA	NA	0.093700468032651	NA	0.093700468032651	NA	NA	NA	NA	0.0324568427919321	NA	NA	NA	-0.19398160441913	0.093700468032651	NA	-0.19398160441913	NA	-0.599446712527294	NA	0.0937004680326505	NA	NA	NA	NA	NA	NA	NA	0.093700468032651	0.093700468032651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_1A"	0.000283204917570945	NA	0.031373791987602	NA	0.0313737919876016	NA	NA	0.0313737919876016	NA	0.031373791987602	0.031373791987602	0.000283204917570945	NA	NA	0.0313737919876025	0.031373791987602	NA	0.031373791987602	0.000283204917570945	NA	0.031373791987602	NA	0.0313737919876025	0.0313737919876025	NA	0.0313737919876016	NA	-0.374091316120562	0.0313737919876025	NA	NA	NA	NA	NA	0.0313737919876016	NA	-0.191769759326608	NA	0.0313737919876016	NA	NA	NA	NA	NA	NA	NA	0.0313737919876025	NA	NA	NA	NA	0.0313737919876025	NA	NA	NA	NA	NA	0.0313737919876025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000283204917570945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_1B"	0.526341040900095	NA	0.608019071914362	NA	1.52430980378852	NA	NA	-0.0851281086455833	NA	-0.778275289205529	-0.490593216753747	-1.47142246976547	NA	NA	0.526341040900095	-1.00141884051974	NA	-0.0851281086455833	0.526341040900095	NA	-0.0851281086455833	NA	-0.0851281086455837	-0.0851281086455837	NA	-0.490593216753747	NA	1.23662773133674	-1.75644142479777	NA	NA	NA	NA	NA	-0.490593216753747	NA	1.30116625247431	NA	-0.308271659959793	NA	NA	NA	NA	NA	NA	NA	-0.0851281086455833	NA	NA	NA	NA	-0.778275289205529	NA	NA	NA	NA	NA	1.30116625247431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.526341040900095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_1C"	0.232615063840953	NA	-0.0550670086108287	NA	0.702618693086688	NA	NA	0.232615063840953	NA	0.127254548183126	-0.0550670086108287	0.213746579536569	NA	NA	0.213746579536569	-0.460532116718993	NA	-0.460532116718993	-0.460532116718993	NA	-0.865997224827157	NA	0.232615063840953	0.213746579536569	NA	-1.32803268442372	NA	-0.12405988009778	0.213746579536569	NA	NA	NA	NA	NA	0.232615063840952	NA	0.520297136292733	NA	0.455758615155162	NA	NA	NA	NA	NA	NA	NA	0.232615063840952	NA	NA	NA	NA	0.213746579536569	NA	NA	NA	NA	NA	0.232615063840953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.460532116718992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_2A"	NA	NA	NA	NA	0.0295342440797262	NA	0.0295342440797262	0.0295342440797262	NA	-0.193609307234484	0.0295342440797262	NA	0.722681424639672	NA	NA	NA	NA	NA	NA	NA	0.0295342440797262	0.134894759737552	-0.375930864028438	NA	NA	NA	NA	0.183684923906984	0.0295342440797262	NA	NA	0.0295342440797262	NA	NA	0.0295342440797262	NA	NA	0.0295342440797262	-0.663612936480219	NA	NA	-0.132984685418049	NA	NA	NA	NA	NA	0.0295342440797262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0295342440797262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_2B"	NA	NA	NA	NA	-0.042114668056549	NA	0.0632458476012774	-0.159897703712932	NA	-0.447579776164714	0.468710955709442	NA	0.0632458476012774	NA	NA	NA	NA	NA	NA	NA	0.0632458476012778	0.114539141988828	-0.224436224850504	NA	NA	NA	NA	0.217396527428536	-0.159897703712932	NA	NA	-0.159897703712932	NA	NA	-0.042114668056549	NA	NA	0.0632458476012774	-0.159897703712932	NA	NA	0.321074956903377	NA	NA	NA	NA	NA	-0.042114668056549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0632458476012774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_2C"	NA	NA	NA	NA	-0.0241625852189817	NA	-0.583778373154405	-0.0447818724217179	NA	0.00400829174771422	-0.0447818724217179	NA	0.109368807405541	NA	NA	NA	NA	NA	NA	NA	0.109368807405541	0.109368807405541	0.109368807405541	NA	NA	NA	NA	-0.227103429215672	0.0895661801093608	NA	NA	0.0895661801093608	NA	NA	-0.178313265046241	NA	NA	0.109368807405541	0.109368807405541	NA	NA	0.33251235871975	NA	NA	NA	NA	NA	-0.178313265046241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.109368807405541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_3A"	NA	-0.01238439740722	-0.14290154301231	0.0394200137816441	-0.114730666045614	NA	NA	0.0394200137816441	NA	-0.366045094326521	0.0394200137816445	NA	NA	0.0394200137816441	0.0394200137816441	-0.114730666045614	0.0394200137816441	0.0394200137816441	NA	0.0394200137816441	0.0394200137816441	NA	NA	NA	NA	0.0394200137816441	NA	-0.248262058670137	NA	NA	NA	NA	NA	NA	0.0394200137816441	NA	NA	0.0394200137816441	NA	NA	NA	NA	NA	NA	NA	NA	0.0394200137816441	NA	0.0394200137816441	NA	NA	0.0394200137816441	NA	0.0394200137816441	NA	0.0394200137816441	NA	0.0394200137816441	NA	NA	NA	0.444885121889809	0.0394200137816441	-0.01238439740722	NA	-0.142901543012311	NA	0.444885121889809	NA	0.0394200137816441	NA	-0.0659405018761823	NA	NA	-0.366045094326521	NA	NA	-0.01238439740722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0941113788428787	0.0394200137816441	-0.01238439740722	-0.01238439740722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_3B"	NA	0.183807565632964	0.369210788964327	0.819796332352961	0.0660245299765809	NA	NA	0.183807565632964	NA	0.0660245299765809	0.155636688666268	NA	NA	-0.403979099269154	0.183290636182322	-0.963594887204577	0.0014860088390094	-0.403979099269154	NA	-0.403979099269154	-0.116297026817374	NA	NA	NA	NA	0.0660245299765818	NA	0.106846524496836	NA	NA	NA	NA	NA	NA	0.106846524496836	NA	NA	0.0014860088390094	NA	NA	NA	NA	NA	NA	NA	NA	0.183807565632964	NA	0.0014860088390094	NA	NA	0.289168081290791	NA	-0.403979099269154	NA	-0.403979099269154	NA	0.576850153742572	NA	NA	NA	-1.0971262798291	-1.0971262798291	0.0014860088390094	NA	-0.116297026817374	NA	0.106846524496836	NA	0.576850153742572	NA	0.289168081290791	NA	NA	0.155636688666268	NA	NA	0.694633189398955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.155636688666268	0.289168081290792	-0.403979099269154	0.183290636182322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_3C"	NA	-0.103126586987149	0.0791949698068053	0.302338521121015	-0.103126586987149	NA	NA	-0.208487102644975	NA	-0.026165545851021	0.0791949698068053	NA	NA	0.028933135025917	0.028933135025917	-0.208487102644976	0.0791949698068048	0.0791949698068048	NA	0.0791949698068048	0.0791949698068053	NA	NA	NA	NA	0.0791949698068048	NA	0.0791949698068053	NA	NA	NA	NA	NA	NA	-0.208487102644975	NA	NA	-0.208487102644975	NA	NA	NA	NA	NA	NA	NA	NA	0.0791949698068048	NA	0.0791949698068053	NA	NA	0.028933135025917	NA	0.0791949698068048	NA	0.0791949698068048	NA	0.26151652660076	NA	NA	NA	0.0791949698068048	-0.103126586987149	0.0791949698068053	NA	-0.208487102644975	NA	-0.326270138301359	NA	-0.257277266814408	NA	0.302338521121015	NA	NA	-0.431630653959186	NA	NA	0.302338521121015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0791949698068053	0.0791949698068048	0.0791949698068048	-0.208487102644975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_4A"	-0.0163707941243265	0.0338910406565618	-0.148430516137393	0.0338910406565613	0.0338910406565618	0.0338910406565618	NA	NA	0.0338910406565613	0.0338910406565618	0.0338910406565618	-0.0163707941243265	NA	NA	0.0338910406565618	0.0338910406565613	0.0338910406565613	0.0338910406565618	-0.0163707941243265	0.0338910406565618	0.0338910406565613	NA	0.0338910406565613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0163707941243265	NA	NA	NA	NA	NA	NA	NA	NA	0.0338910406565613	NA	NA	0.0338910406565618	NA	NA	NA	0.0338910406565618	NA	NA	NA	0.0338910406565618	NA	NA	NA	-0.253791031795219	0.0338910406565618	0.0338910406565618	0.0338910406565618	0.0338910406565613	0.0338910406565613	-0.189252510657648	NA	0.0338910406565618	NA	0.0338910406565618	NA	-0.120259639170697	-0.189252510657648	NA	NA	-0.0163707941243265	NA	0.0338910406565613	NA	NA	NA	0.0338910406565613	NA	NA	NA	NA	NA	NA	NA	NA	0.0338910406565613	NA	NA	NA	NA	NA	0.0338910406565613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_4C"	0.0277567337961147	0.0277567337961147	0.0277567337961147	0.0277567337961147	0.0277567337961147	0.0277567337961147	NA	NA	0.0277567337961147	0.0277567337961147	0.0277567337961147	0.00795410649993489	NA	NA	0.00795410649993489	0.0277567337961147	0.00795410649993489	0.0277567337961147	0.0277567337961147	0.0277567337961147	0.0277567337961147	NA	0.0277567337961147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0277567337961147	NA	NA	NA	NA	NA	NA	NA	NA	0.0277567337961147	NA	NA	0.0277567337961147	NA	NA	NA	0.0277567337961147	NA	NA	NA	0.0277567337961147	NA	NA	NA	0.0277567337961147	0.0277567337961147	0.0277567337961147	0.0277567337961147	0.0277567337961147	0.0277567337961147	-0.195386817518095	NA	-0.059254643193515	NA	0.0277567337961147	NA	0.0277567337961147	0.0277567337961147	NA	NA	0.0277567337961147	NA	-0.665390446763831	NA	NA	NA	0.0277567337961147	NA	NA	NA	NA	NA	NA	NA	NA	0.00795410649993489	NA	NA	NA	NA	NA	0.0277567337961147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_5A"	2.03128412852574	-0.261350633615134	-0.954497814175079	-0.954497814175079	NA	NA	NA	NA	-0.261350633615134	NA	-0.954497814175079	NA	NA	NA	NA	NA	2.03128412852574	-0.261350633615134	NA	-0.954497814175079	NA	NA	NA	NA	NA	-0.261350633615134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.954497814175079	NA	NA	NA	NA	NA	NA	NA	NA	-0.261350633615134	NA	-0.261350633615134	NA	NA	NA	NA	-0.261350633615134	NA	NA	NA	2.5052560169471	NA	NA	NA	NA	-1.35996292228324	NA	-0.954497814175079	-0.261350633615134	NA	-0.954497814175079	NA	-1.35996292228324	NA	-0.261350633615134	-0.954497814175079	-1.35996292228324	2.59486817563679	NA	NA	2.03128412852574	NA	-0.954497814175079	2.69449801658563	NA	-2.34079217529497	2.03128412852574	NA	2.65940669677436	NA	-0.954497814175079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.261350633615134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_6A"	0.0130284822617437	0.0482199405980577	0.0482199405980568	0.0482199405980577	0.0482199405980577	NA	NA	NA	NA	0.0482199405980568	0.0482199405980577	NA	NA	NA	NA	NA	0.0482199405980577	0.0482199405980577	NA	0.0482199405980577	NA	NA	NA	NA	NA	0.0482199405980568	NA	NA	NA	NA	NA	NA	NA	NA	0.0482199405980577	NA	NA	0.0482199405980577	NA	NA	NA	NA	NA	NA	NA	NA	0.0482199405980577	NA	0.0482199405980568	NA	NA	NA	NA	0.0482199405980577	NA	NA	NA	-0.174923610716152	NA	NA	NA	NA	-0.174923610716152	0.0482199405980577	0.0482199405980568	-0.134101616195898	0.0482199405980577	0.0482199405980577	NA	0.0482199405980568	0.0482199405980577	0.0482199405980577	0.0482199405980568	-0.239462131853724	-0.0571405750597695	NA	NA	NA	NA	NA	NA	NA	0.0482199405980568	0.0482199405980568	NA	0.0280172332805377	0.0482199405980572	0.0482199405980572	-0.174923610716152	NA	NA	-0.174923610716152	NA	NA	-0.134101616195898	NA	NA	NA	NA	0.0482199405980577	-0.174923610716152	0.0482199405980577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_7B"	-0.107709960032009	NA	-0.0307489188958807	NA	-0.0684892468787281	NA	-0.148531954552264	NA	NA	-0.107709960032009	0.767758777321891	0.0746115967619456	0.48007670487011	0.0746115967619456	-0.00854476158487039	0.0746115967619456	NA	NA	-0.00854476158487039	NA	0.0746115967619456	0.208142989386468	-0.213070475689836	-0.618535583798	NA	NA	NA	0.0746115967619456	NA	NA	NA	NA	NA	NA	-0.213070475689836	-0.00854476158487039	0.0746115967619456	NA	-0.436214027004045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00854476158487039	NA	NA	NA	NA	0.0746115967619456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_7C"	0.0602717786554927	NA	-0.0450887370023336	NA	0.0602717786554927	NA	0.0602717786554927	NA	NA	-0.0450887370023336	-0.227410293796288	0.00790379313817668	-0.0732596139690296	0.00790379313817668	0.00790379313817668	0.0602717786554932	NA	NA	0.0602717786554927	NA	0.0602717786554927	0.0602717786554932	0.0602717786554932	0.00790379313817668	NA	NA	NA	0.0602717786554923	NA	NA	NA	NA	NA	NA	-0.345193329452671	0.0602717786554927	0.0602717786554932	NA	-0.026739598334137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0602717786554927	NA	NA	NA	NA	0.00790379313817668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2_2_8B"	-0.0453760065340556	NA	-0.178907399158578	NA	0.00341415763537611	NA	-0.073546883500752	0.108774673293203	NA	0.108774673293203	0.108774673293203	NA	-0.114368878021007	NA	NA	NA	NA	NA	NA	NA	-0.178907399158578	-0.178907399158578	-0.178907399158578	0.00341415763537611	NA	NA	NA	-0.053744256204572	NA	NA	NA	NA	NA	NA	-0.178907399158578	0.0950892202079485	NA	NA	-0.296690434814961	0.0950892202079485	NA	1.02506540516736	NA	NA	NA	NA	0.108774673293203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.178907399158578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
